File Location,File Name,Sentence,Label,Intent
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,This can be accomplished through the use of lazy initialization or through static blocks of code which are automatically run when a class is loaded,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,See below for an example of a static block of code Example of lazy initialization public String getSpecialName  if specialName  null   specialName  special  return specialName  end getSpecialName Example of Constructor Initialization public class Example   static block of code  marketClearingPrice   float    private static float marketClearingPrice  end class Example  Constants Business related constants should be declared as static final attributes and always be accessed through class getter methods methods declared as static,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,This allows the way a static value is defined to change in the future without affecting any objects that use the value,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, Local Variables Use local variables to represent one thing only,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,In other words do not reuse local variables within a method,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Whenever a local variable is used for more that one representation you make your code more difficult to understand,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,The chance of bugs introduced to your code by other developers also increases,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Instead declare a new descriptive variable for use,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Right int accountIndex  for  accountIndex   myAccountListsize accountIndex       Swap elements int arrayIndex arrayElement ageList   ageList    ageList   ageList    arrayElement Wrong int i  for  i   i  myAccountListsize i       Swap elements i  someArray   someArray    someArray   someArray    i ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,The two uses of i above on the right have nothing to do with one another,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Creating unique variables for each purpose makes your code more readable,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, Collections Each attribute collection should implement the following getters and setters Method Type Naming Convention Example Getter for the collection getCollection getMeterReadings Setter for the collection setCollection setMeterReadings add an object into the collection addCollection addMeterReading remove an object from the collection removeCollection removeMeterReading  Initialization  All variables including instance and class variables should be initialized at the point of declaration if possible,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Even though all Java declarations have default initialization values  null false spell this out explicitly,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, Java allows initialization of arrays using the same syntax as C and C by enclosing a commadelimited set of values in braces,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, Java  allows initializer blocks among the declarations,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,An initializer block is a section of code enclosed in braces,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,There are two kinds of initializer blocks static and instance,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Static initializer blocks are executed the first time a class is loaded by a ClassLoader,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Error handling is difficult within a static initializer and as a result static initializer blocks should be avoided if possible,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,During static initialization class initialization things happen in the following order ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Class initialization of the superclass is performed unless it has been done earlier,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Static variables are initialized and static initializer blocks are executed,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,This happens in the order they are listed from top to bottom,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Instance variables instance initializer blocks and methods dont figure into this,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Note that static and instance initializer blocks are allowed in Java ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Static initializer blocks are executed in order when the class is first instantiated instance initializer blocks are executed in order after the superclass constructor runs but before the class constructor runs,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Instance initializer blocks are executed whenever a class is instantiated,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,During object initialization instance initialization things happen in the following order ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,If this is the first time the class is instantiated all the class static initialization takes place,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,We enter a constructor,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,If we have not specified a constructor the compiler supplies a default constructor with no arguments automatically,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,The superclass constructor is called,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,If your constructor does not explicitly invoke a superclass constructor the default argumentless superclass constructor is called anyway,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,All instance variables are initialized and instance initializer blocks are executed,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,This happens in the order they are listed from top to bottom,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Class variables class initializer blocks and methods dont figure into this,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Use initializer blocks to perform any initialization that cant be performed by direct variable initialization put each initializer block immediately following the variable in question,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,In the examples below note that the array can be initialized without using an initializer block while the vector object requires one because of the calls to the addElement method,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,private List listofSomething  new ArrayList   Instance initializer block listofSomethingadd someObject  listofSomethingadd anotherObject   private static int multipliers              private static MyClass myClass  new MyClass static  Static initializer block myClasssetValue someValue    Wrappers for Primitives For attributes only wrappers should be used to wrap primitives,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,However this can impact methods that for example use boolean logic,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Imagine a class that has the following methods defined public boolean isDirty  return new Boolean true   public boolean canSave  return thisisDirty  thisisValid  The canSave method will not compile because the operator  only works on primitive booleans not wrapper Booleans,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,canSave must be rewritten so that the booleanValue is extracted from the Boolean wrapper returned by isDirty thus  public Boolean canSave  return new Boolean  isDirtybooleanValue  isValidbooleanValue   Other variables parameters and return types can use primitive types if desired,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, Import Statements If a class is using three or more import statements from the same package then the whole package must be imported instead of the individual classes,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,For example import comtrucommomutilityDateUtility import comtrucommomutilityStringUtility import comtrucommomutilityCommonUtility All the above import statements must be replaced with import comtrucommomutility,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,  System Statements Systemout and Systemerr lines of code must be removed from all methods,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, Use of String vs StringBuffer Strings ex SQL queries containing literals andor variables with known values should be built using the String class not StringBuffer regardless of how many concatenations with the  operator there are,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,This will improve application performance as the string literals will be concatenated into a String object at compile time not at run time,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,To improve readability of code do not concatenate each word of a string literal,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Instead group as many words together as you can before using the  operator to concatenate the string literal with variables andor other string literals,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Avoid String sql  SELECT   ITEM_INFORMATION    SKN     ITEM_INFORMATION  ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, CATEGORY    ITEM_INFORMATION  ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, SUBCATEGORY    ITEM_INFORMATION  ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, SECURITY_FLAG   FROM   dbOwner  ITEM_INFORMATION     dbOwner  AREA_INFORMATION   WHERE   ITEM_INFORMATION  ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, VENDOR_NUMBER    VENDOR_NAMES  ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, VENDOR   AND   ITEM_INFORMATION  ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, SKN    AREA_INFORMATION  ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, SKN_AREA Preferred  declared at the class level or in a constant file protected static final String SELECT_STATE_SQL  select label value from   dbOwner  STATE_TABLE where value like ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,  used in your DAO method as follows PreparedStatement myStatement  null try  myStatement  connection_prepareStatementSELECT_STATE_SQL  the remaining part of your try block  catch SQLException sqle  throw new DataAccessExceptionError executing query,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, sqle  finally  closeresultSet closemyStatement   the remaining part of your method Strings containing values that are not known in advance cannot be resolved at compile time,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Instead these strings are resolved at run time and should therefore be built using the StringBuffer class not String,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,When values are not known it is more efficient to use StringBuffer,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Avoid public ListResultBean getItemInformationfinal String dbOwner_  String sql  SELECT ITEM_INFORMATIONSKN ITEM_INFORMATION,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,CATEGORY ITEM_INFORMATIONSUBCATEGORY ITEM_INFORMATIONSECURITY_FLAG FROM   dbOwner_  ITEM_INFORMATION  dbOwner_  AREA_INFORMATION WHERE ITEM_INFORMATIONVENDOR_NUMBER  VENDOR_NAMESVENDOR AND ITEM_INFORMATIONSKN  AREA_INFORMATIONSKN_AREA AND ITEM_INFORMATIONCATEGORY  ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,  the remaining part of your method  Preferred public ListResultBean getItemInformationfinal String dbOwner_  StringBuffer query  new StringBuffer queryappendSELECT ITEM_INFORMATIONSKN ITEM_INFORMATION,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,CATEGORY ITEM_INFORMATIONSUBCATEGORY ITEM_INFORMATIONSECURITY_FLAG FROM  queryappenddbOwner_ queryappendITEM_INFORMATION  queryappenddbOwner_ queryappendAREA_INFORMATION WHERE ITEM_INFORMATIONVENDOR_NUMBER  VENDOR_NAMESVENDOR AND ITEM_INFORMATIONSKN  AREA_INFORMATIONSKN_AREA AND ITEM_INFORMATIONCATEGORY  ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,  the remaining part of your method  When using StringBuffer you should always initialize the StringBuffer object to a default value,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,This will improve the performance of your code,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Without initialization the buffer defaults to a size of ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Each time the buffer exceeds this length the size is doubled a new buffer is created and the contents are copied to the new buffer,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,This requires extra processing time,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,You should set the size of the buffer during initialization to be as close to the maximum size that you will need,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,If the maximum size cannot be determined you should initialize the buffer using a prime number that is close to the size you think the buffer will be,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Avoid public ListResultBean getItemInformationfinal String dbOwner_  StringBuffer query  new StringBuffer queryappendSELECT SKN CATEGORY FROM  queryappenddbOwner_ queryappendITEM_INFORMATION WHERE SKN  ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,  the remaining part of your method  Preferred public ListResultBean getItemInformationfinal String dbOwner_  StringBuffer query  new StringBuffer queryappendSELECT SKN CATEGORY FROM  queryappenddbOwner_ queryappendITEM_INFORMATION WHERE SKN  ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,  the remaining part of your method  Preferred Alternate public ListResultBean getItemInformationfinal String dbOwner_  StringBuffer query  new StringBufferSELECT SKN CATEGORY FROM  queryappenddbOwner_ queryappendITEM_INFORMATION WHERE SKN  ,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,  the remaining part of your method   toString Method Remove any toString methods in Bean classes used for debugging,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, Static Methods Use static methods in the Java API where ever applicable for efficiency,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Do not instantiate objects for converting one data type to another when a static method is available to do so,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Ex new LongresultSetgetLongTransferDatabaseConstantsCARTON_ORIGIN_LOCATION_CODEtoString can be written as LongtoStringresultSetgetLongTransferDatabaseConstantsCARTON_ORIGIN_LOCATION_CODE this will avoid the overhead of creating a new object  Error Handling Ensure the proper error handling by enclosing the original exceptions when throwing the custom exceptions from the catch blocks,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Otherwise it will not help finding the issue in case of error,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Ex the following code does not properly handle the exception catchSQLException sqle  throw new DataAccessExceptionCould not insert record   sqle  should be changed to catchSQLException sqle  throw new DataAccessExceptionCould not insert record  sqle  Dont use printStackTrace on the exceptions use proper error handling to log this to application log files,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx, Use of FINAL keyword for Variables One fundamental principle of programming is that generally it is best to swap a logic error for a compiler error,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Compiler errors tend to be found in seconds and are corrected just as fast,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Syntax errors are a good example,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,A missing semicolon can make things confusing,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,If the compiler error is something particularly cryptic the resolution may take as long as a couple of minutes to discover,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Logic errors on the other hand seem to have minds of their own constantly evading detection and dodging your efforts to pin down their cause,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,They can easily take a thousand times more effort to solve than the worst compiler errors,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Worst of all many logic errors are not found at all and occur only intermittently in sensitive places which causes your customers to scream for a fix,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Logic errors often require you to throw thousands of manhours at them only to finally discover that they are minor typos,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,The Java keyword final can be instrumental in turning thousands of logic errors into compiler errors without too much effort,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,In general you should always use the keyword final on all variables regardless of scope ie,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,class method etc that are only assigned one  time ie,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,their value is constant,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,By using the final keyword on these types of variables you substitute a compile time error for a logic error,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,This allows you to find errors quickly rather than hunting through many lines of code when a runtime issue occurs,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Additionally you should also use the keyword final on all method argumentsparameters that do not change in the method,0,Coding Guidelines
/home/lohith/Desktop/EY Hackathon/EY_GDS_Project/data_to_preprocess/Coding Guidelines/ProCom.docx,ProCom.docx,Revision History Name Date Description Priyadarshan Patil  September  Coding standards to be followed for ProCom development References httpjavasuncomdocscodeconvhtmlCodeConvTOCdochtml,0,Coding Guidelines
